,
Kaela,11.91
Rio,11.75
Anya,11.66
Calli,11.59
Zeta,11.43
Roberu,10.29
Koyori,9.93
Fuma,9.85
Watame,9.25
Uyu,9.04
Astel,8.41
Kobo,8.24
Fubuki,7.46
Lui,7.14
Choco,6.89
Noel,6.69
IryS,6.57
Ollie,6.54
Polka,6.43
Flare,6.36
Pekora,6.27
Aki,6.25
Mel,6.21
Luna,6.11
Reine,5.84
Kiara,5.76
Subaru,5.61
Gamma,5.59
Shien,5.57
Kronii,5.48
Aruran,5.45
Fauna,5.29
Sana,5.10
Moona,5.04
Chloe,4.94
Okayu,4.87
Amelia,4.70
Gura,4.64
Mumei,4.56
Baelz,4.52
Oga,4.52
Miko,4.45
Korone,4.35
Kanata,4.13
Ayame,4.10
Botan,3.79
Iofi,3.74
Miyabi,3.67
Sora,3.62
Nene,3.39
Lamy,3.38
Shion,3.35
Towa,3.34
Iroha,3.16
Matsuri,3.10
Temma,3.03
Izuru,3.03
Roboco,2.73
Marine,2.69
Risu,2.67
Haato,2.50
Mio,2.49
Aqua,2.16
Rikka,2.10
Suisei,1.70
Azki,1.56
Ina,1.55
Laplus,1.42
