,
Coco,131.46
Aruran,115.88
Watame,114.66
Lamy,113.3
Temma,112
Kiara,107.54
Astel,103.02
Flare,102.81
Reine,101.87
Pekora,95.77
Luna,95.19
Botan,93.98
Korone,83.77
Miko,81.96
Amelia,77.59
Rushia,75.68
Kanata,74.49
Gura,69.01
Roboco,67.66
Noel,66.92
Ina,65.47
Okayu,65.22
Matsuri,63.47
Calli,61.39
Nene,60.26
Miyabi,57.03
Polka,55.51
Towa,55.02
Ollie,53.73
Fubuki,53.47
Oga,50.71
Subaru,50.66
Moona,44.94
Marine,44.83
Shien,43.78
Choco,41.88
Rikka,41.28
Anya,40.34
Mio,39.77
Sora,38.39
Roberu,37.77
Aki,36.76
Iofi,33.77
Suisei,32.69
Risu,31.74
Aqua,28.91
Ayame,22.84
Izuru,14
Mel,11.41
Haato,11.01
Shion,10.76
AZki,5.28
