,
Kaela,58.32
Lui,46.11
Reine,45.26
Matsuri,43.10
Koyori,34.07
Ollie,32.33
Roboco,27.99
Mio,26.37
Moona,25.63
Zeta,25.16
Ao,18.10
Flare,17.99
Shion,16.73
Miko,15.78
Iofi,14.58
Polka,12.64
Botan,9.62
Risu,8.96
Gura,8.69
Ririka,7.42
Amelia,5.51
Suisei,5.00
Marine,4.65
Sora,3.47
Anya,2.72
Towa,2.22
Gigi,1.97
Shiori,1.95
Mumei,1.94
Bijou,1.54
Subaru,0.58
Nerissa,-1.22
Haato,-1.64
FuwaMoco,-3.01
Luna,-3.04
Fauna,-3.96
Fubuki,-4.59
Kiara,-7.33
Lamy,-7.70
Korone,-8.61
Raden,-9.38
Ina,-10.22
Kobo,-11.66
Cecilia,-11.81
Nene,-12.31
Chloe,-15.02
Azki,-15.71
Kanata,-17.33
Aqua,-18.83
IRyS,-20.50
Choco,-27.22
Laplus,-27.75
Okayu,-28.52
Ayame,-28.56
Kanade,-29.07
Elizabeth,-32.33
Watame,-33.76
Hajime,-35.77
Iroha,-35.96
Calli,-36.90
Kronii,-36.94
Baelz,-39.18
Noel,-42.33
Pekora,-49.40
Raora,-51.58
Aki,-80.09
