,
Pekora,11.75
Moona,11.50
Flare,11.14
Luna,9.53
Kanata,9.40
Fubuki,9.24
Watame,8.92
Subaru,8.78
Koyori,8.43
Lui,8.37
Kaela,8.04
Kiara,8.04
Lamy,7.83
Chloe,7.45
Reine,7.34
Baelz,7.32
Calli,6.98
IryS,6.95
Zeta,6.81
Aki,6.55
Mumei,6.52
Miko,6.46
Anya,6.09
Ayame,5.95
Korone,5.91
Roboco,5.66
Kobo,5.65
Fauna,5.64
Polka,5.57
Okayu,5.44
Ollie,5.41
Towa,5.25
Noel,4.94
Suisei,4.86
Gura,4.81
Iofi,4.72
Matsuri,4.63
Mel,4.57
Kronii,4.56
Botan,3.94
Mio,3.89
Aqua,3.88
Risu,3.76
Choco,3.61
Sora,3.46
Amelia,3.03
Shion,2.83
Marine,2.76
Nene,2.57
Haato,2.47
Iroha,2.28
Azki,1.08
Laplus,0.00
Ina,0.00
