,
Amelia,123.10
Lamy,115.76
Aruran,111.67
Aqua,100.09
Kiara,99.62
Flare,92.43
Watame,92.38
Miko,82.95
Pekora,80.69
Korone,79.73
Botan,73.8
Polka,68.76
Ina,67.65
Nene,64.73
Subaru,58.4
Marine,57.24
Reine,56.27
Rushia,55.45
Roberu,55.36
Fubuki,54.61
Noel,53.65
Luna,52.23
Gura,52.09
Roboco,51.48
Astel,51.03
Kanata,50.38
Calli,47.45
Choco,46.28
Risu,45.44
Moona,45.40
Iofi,45.27
Aki,44.96
Mio,43.91
Miyabi,42.38
Okayu,42.23
Coco,41.88
Temma,41.57
Matsuri,40.76
Ollie,39.05
Shion,37.66
Shien,35.18
Oga,32.94
Rikka,32.46
Haato,31.44
Izuru,31.13
Suisei,29.44
Anya,28.95
Sora,28.73
Towa,21.53
Ayame,18.78
Mel,13.75
AZki,2.2
