,
IryS,5.08
Watame,5.05
Kiara,4.54
Moona,4.43
Kaela,4.24
Noel,3.95
Mel,3.85
Okayu,3.72
Luna,3.61
Gura,3.60
Fauna,3.50
Iroha,3.48
Choco,3.47
Flare,3.43
Lui,3.41
Calli,3.34
Pekora,3.30
Korone,3.26
Miko,3.24
Koyori,3.21
Anya,3.17
Subaru,3.11
Mumei,3.00
Suisei,2.93
Zeta,2.89
Reine,2.89
Aki,2.80
Amelia,2.77
Chloe,2.75
Kobo,2.63
Ollie,2.60
Kronii,2.51
Fubuki,2.51
Ina,2.44
Roboco,2.44
Kanata,2.39
Sora,2.39
Baelz,2.37
Matsuri,2.32
Lamy,2.32
Risu,2.31
Nene,2.30
Iofi,2.27
Polka,2.27
Marine,1.87
Towa,1.85
Aqua,1.75
Botan,1.70
Mio,1.63
Shion,1.46
Laplus,1.06
Haato,1.04
Azki,0.89
