,
Sana,6.71
Chloe,5.18
Kiara,5.08
Watame,4.69
Mel,4.47
Miko,4.15
Noel,4.06
Korone,4.05
IryS,3.87
Shion,3.79
Rushia,3.66
Lamy,3.64
Kronii,3.56
Koyori,3.44
Aki,3.42
Luna,3.35
Flare,3.35
Okayu,3.30
Aqua,3.28
Reine,3.20
Pekora,3.11
Lui,3.08
Rikka,3.07
Choco,3.03
Calli,3.03
Roberu,3.00
Aruran,2.99
Fauna,2.92
Astel,2.87
Iroha,2.81
Mumei,2.81
Anya,2.80
Ayame,2.74
Gura,2.72
Botan,2.71
Roboco,2.57
Subaru,2.47
Polka,2.45
Moona,2.44
Ollie,2.44
Ina,2.40
Temma,2.40
Kanata,2.40
Baelz,2.34
Towa,2.30
Izuru,2.27
Sora,2.25
Matsuri,2.21
Iofi,2.21
Amelia,2.16
Risu,2.09
Nene,2.04
Fubuki,2.00
Azki,1.93
Marine,1.93
Shien,1.76
Oga,1.68
Suisei,1.55
Mio,1.53
Miyabi,1.41
Haato,1.29
Laplus,1.10
