,
Aki,11.92
Koyori,11.91
Kaela,11.85
Pekora,10.6
Noel,10.27
Flare,10.19
IRyS,10.15
Kiara,9.98
Subaru,9.39
Okayu,9.21
Ririka,8.91
Iofi,8.9
Kanata,8.85
Baelz,8.68
Calli,8.48
Ao,8.42
Bijou,8.4
Nerissa,8.39
Lui,8.25
Luna,7.72
Watame,7.67
Miko,7.59
Fubuki,7.58
Botan,7.22
Reine,7.1
Kronii,6.99
FuwaMoco,6.92
Raden,6.29
Korone,6.16
Marine,6.14
Mio,6.11
Chloe,6.02
Mumei,5.58
Iroha,4.96
Ollie,4.8
Choco,4.67
Towa,4.59
Amelia,4.54
Anya,4.53
Zeta,4.53
Fauna,4.45
Polka,4.42
Azki,4.33
Kanade,4.3
Ina,4.29
Gura,4.25
Sora,4.14
Shiori,4.03
Haato,3.99
Risu,3.72
Lamy,3.69
Kobo,3.66
Roboco,3.62
Suisei,3.6
Aqua,3.46
Hajime,3.34
Ayame,2.84
Nene,2.68
Laplus,2.65
Matsuri,1.26
