,
Aruran,123.68
Pekora,113.26
Kiara,108.18
Miko,101.01
Reine,99.82
Watame,90.62
Lamy,90.43
Flare,87.34
Luna,75.95
Ollie,75.09
Fubuki,73.89
Baelz,67.49
Subaru,66.79
Korone,62.66
Ina,60.83
Anya,60.1
Towa,58.51
Sana,58.37
Calli,57.84
IRyS,57.7
Kanata,57.49
Temma,56.87
Nene,55.08
Rushia,53.87
Botan,53.27
Noel,51.68
Roberu,50.12
Roboco,47.64
Amelia,46.63
Okayu,46.54
Polka,44.87
Fauna,43.36
Mumei,39.7
Kronii,39.51
Matsuri,38.79
Iofi,38.46
Gura,37.04
Miyabi,35.8
Moona,35.43
Suisei,32.35
Aqua,28.2
Shion,26.71
Sora,26.58
Mio,25.43
Aki,24.37
Shien,24.32
Rikka,23.2
Marine,21.43
Haato,20.97
Astel,20.38
Oga,19.45
Izuru,18.58
Choco,18.37
Risu,15.28
Ayame,14.36
Mel,6.27
AZki,3.21
