,
Kaela,11.92
Kiara,11.87
Aki,11.81
Flare,11.11
Okayu,9.20
Moona,9.01
Korone,8.89
Zeta,8.34
Choco,8.34
Koyori,8.11
Noel,8.09
Calli,7.82
Luna,7.71
Watame,7.50
Kanata,7.21
Lui,7.20
IryS,6.80
Amelia,6.75
Subaru,6.72
Mel,6.54
Anya,6.40
Roboco,6.37
Ollie,6.07
Miko,6.06
Ayame,5.94
Fubuki,5.60
Fauna,5.57
Ina,5.33
Kronii,5.14
Polka,5.07
Reine,5.01
Baelz,4.97
Chloe,4.87
Matsuri,4.86
Pekora,4.45
Lamy,4.34
Gura,4.24
Iofi,4.21
Shion,4.20
Botan,4.15
Mumei,4.11
Suisei,4.10
Iroha,4.03
Kobo,3.95
Nene,3.57
Risu,3.45
Sora,3.42
Haato,3.35
Towa,3.35
Marine,3.19
Aqua,2.38
Mio,2.12
Laplus,1.04
Azki,1.04
