,
Luna,4.98
Chloe,4.79
Kaela,4.72
Flare,4.68
Calli,4.68
Koyori,4.42
Gura,4.42
Aki,4.34
Okayu,4.19
Aqua,4.11
Lui,4.11
Pekora,3.98
Kronii,3.82
Reine,3.77
Noel,3.73
Kiara,3.68
Towa,3.67
Bijou,3.58
Choco,3.31
Miko,3.19
Kanata,3.15
Baelz,3.03
Nerissa,3.03
IRyS,3.01
Subaru,2.97
Anya,2.94
Ayame,2.85
Fubuki,2.84
Roboco,2.79
Korone,2.77
Shiori,2.67
Botan,2.66
Moona,2.64
Marine,2.61
Polka,2.58
Risu,2.51
Watame,2.39
Amelia,2.37
Nene,2.32
FuwaMoco,2.28
Suisei,2.27
Mio,2.26
Zeta,2.26
Iroha,2.25
AZki,2.24
Ao,2.2
Ollie,2.15
Ririka,2.13
Iofi,2.1
Haato,2.01
Ina,1.99
Hajime,1.96
Mumei,1.89
Mel,1.87
Fauna,1.83
Raden,1.73
Kobo,1.73
Sora,1.66
Matsuri,1.56
Kanade,1.54
Laplus,1.26
Lamy,1.18
