,
Aruran,158.15
Koyori,156.58
Lamy,145.90
Watame,120.90
Roberu,111.08
Miko,106.49
Pekora,99.44
Astel,99.12
Fubuki,98.74
Kiara,95.98
Flare,94.93
Ollie,88.23
Reine,85.01
Noel,79.20
Roboco,76.87
Towa,75.86
Subaru,74.63
Kanata,73.51
Lui,72.85
Matsuri,70.45
Iroha,69.00
Choco,65.96
Calli,63.85
Nene,57.15
Okayu,54.17
Luna,51.47
Gura,50.02
Botan,49.39
Polka,49.13
Anya,48.23
Baelz,48.16
Izuru,47.04
Korone,46.47
Sana,43.79
Mio,41.71
Fauna,40.95
IryS,39.50
Kronii,39.32
Rushia,39.20
Ina,37.31
Oga,36.75
Iofi,36.21
Temma,35.91
Mumei,35.81
Miyabi,35.78
Amelia,34.00
Suisei,24.39
Aqua,23.41
Laplus,23.20
Sora,23.00
Chloe,20.43
Moona,19.95
Shion,18.24
Risu,17.22
Marine,16.40
Aki,15.76
Shien,15.31
Mel,15.26
Rikka,13.06
Ayame,6.73
Haato,3.84
Azki,2.66
