,
Pekora,11.91
Aki,11.90
Calli,10.77
Koyori,10.58
Kaela,10.17
Towa,10.03
Fubuki,9.94
Matsuri,9.81
Moona,9.52
FuwaMoco,9.19
Lui,8.86
Bijou,8.39
Okayu,8.28
IryS,8.28
Ao,8.09
Flare,8.08
Mel,7.98
Luna,7.97
Kiara,7.89
Miko,7.77
Watame,7.66
Baelz,7.03
Kronii,6.69
Subaru,6.45
Kanata,6.08
Ririka,5.76
Noel,5.60
Roboco,5.58
Suisei,5.34
Fauna,4.87
Nerissa,4.85
Chloe,4.83
Reine,4.73
Ayame,4.72
Botan,4.65
Azki,4.64
Polka,4.56
Kanade,4.14
Ina,4.13
Anya,4.13
Shion,4.06
Zeta,4.02
Risu,3.94
Shiori,3.82
Haato,3.80
Korone,3.74
Ollie,3.74
Iofi,3.73
Aqua,3.55
Nene,3.41
Marine,3.28
Sora,3.23
Raden,3.14
Kobo,3.14
Choco,3.13
Amelia,3.02
Mio,2.73
Iroha,2.68
Lamy,2.37
Hajime,2.34
Laplus,2.02
Gura,0.00
Mumei,0.00
