,
Koyori,11.91
Korone,11.72
Okayu,11.71
Aki,11.67
Bijou,11.6
Iroha,10.97
Kiara,10.83
Ao,10.64
Aqua,10.53
Kaela,9.06
Ayame,8.84
Noel,8.76
Luna,8.72
Kanata,8.38
Chloe,8.3
Watame,8.23
Anya,8.23
Baelz,8.03
Lui,8.01
Flare,7.94
Kronii,7.89
Miko,7.62
Ririka,7.48
Calli,7.44
IRyS,7.31
Nerissa,7.09
Botan,7.01
Azki,6.98
Reine,6.9
Pekora,6.88
Subaru,6.67
Kanade,5.79
Fauna,5.53
Hajime,5.52
Towa,5.5
Iofi,5.43
Fubuki,5.22
Matsuri,5.12
Polka,5.06
Ollie,5.06
Mio,5.03
Haato,4.99
FuwaMoco,4.92
Mumei,4.9
Raden,4.89
Gura,4.8
Shiori,4.71
Ina,4.53
Nene,4.4
Sora,4.25
Lamy,4.2
Marine,4.05
Zeta,4.04
Kobo,3.76
Roboco,3.56
Moona,3.41
Risu,3.33
Choco,2.54
Laplus,0.95
Shion,0.05
