,
Kaela,83.85
Koyori,70.92
Calli,45.12
Bijou,44.18
Reine,43.45
Shiori,39.35
Miko,35.44
Okayu,34.56
Flare,33.84
Lui,33.31
Risu,29.01
Aqua,28.39
Polka,28.04
Iofi,24.15
FuwaMoco,19.92
Gura,17.66
Hajime,17.22
Mio,15.58
Iroha,15.2
Roboco,14.5
Choco,13.5
Botan,12.33
Towa,10.96
Nene,9.75
Pekora,9.28
Ayame,9.24
Kanade,8.68
Kobo,8.19
Marine,6.48
Haato,6.06
Kanata,5.47
Amelia,5.27
Mumei,1.89
Laplus,-1.39
Chloe,-1.54
Fauna,-1.66
Lamy,-2.45
Raden,-2.57
Subaru,-2.6
Suisei,-2.82
Luna,-3.06
Zeta,-3.44
Ao,-3.88
Noel,-4.26
AZki,-5.13
Nerissa,-6.9
Ollie,-9.6
Sora,-10.41
Ririka,-12.67
Korone,-13.43
Ina,-14.15
Anya,-14.7
Moona,-15.72
Baelz,-24.46
Kronii,-25.47
IRyS,-30.72
Fubuki,-36.23
Kiara,-40.82
Aki,-43.07
Mel,-50.5
Watame,-57.73
Matsuri,-57.77
