,
Kronii,29.63
Lui,23.64
Noel,21.86
Towa,17.86
Matsuri,17.64
Baelz,17.40
Okayu,16.89
Nene,16.52
Choco,15.33
Lamy,12.24
Ayame,9.02
FuwaMoco,7.93
Ririka,6.27
Sora,5.43
Nerissa,4.54
Zeta,4.37
Raden,4.00
Marine,3.68
Raora,3.44
Korone,3.02
Anya,2.83
Ao,2.28
Azki,2.13
Roboco,1.91
Iroha,1.77
Elizabeth,0.57
Haato,0.54
Suisei,-1.24
IRyS,-2.08
Gura,-2.58
Watame,-4.07
Shion,-4.62
Hajime,-5.71
Botan,-6.24
Luna,-6.29
Kobo,-7.47
Kanade,-10.13
Mio,-10.47
Ina,-10.51
Cecilia,-11.00
Mumei,-12.39
Chloe,-14.21
Reine,-14.21
Gigi,-14.59
Iofi,-14.84
Ollie,-15.70
Bijou,-23.46
Fauna,-23.73
Aki,-26.10
Subaru,-29.29
Pekora,-29.30
Shiori,-34.58
Moona,-34.94
Koyori,-36.72
Polka,-37.08
Miko,-37.64
Risu,-37.99
Kanata,-39.01
Calli,-39.14
Fubuki,-39.48
Kiara,-40.19
Laplus,-43.38
Flare,-65.77
Kaela,-105.56
