,
Kaela,51.81
Uyu,23.61
Kanata,22.27
Towa,20.05
Lui,18.65
Oga,18.30
Baelz,17.07
Zeta,16.38
Mio,15.77
Izuru,14.37
Kronii,14.05
Roboco,12.75
Anya,10.19
Miyabi,7.85
Temma,7.68
Koyori,7.05
Iofi,6.58
Matsuri,6.26
Haato,6.18
Kobo,5.85
Luna,4.20
Roberu,3.65
Fuma,2.81
Lamy,1.28
AZki,0.94
Ayame,0.38
Mel,0.27
Gamma,-0.60
Botan,-1.28
Marine,-1.33
Rikka,-1.49
Amelia,-1.74
Sana,-1.88
Ina,-2.16
Subaru,-3.00
Gura,-3.22
Nene,-4.44
Calli,-5.75
Fauna,-6.11
Polka,-6.13
Shion,-6.16
Sora,-6.75
Shien,-6.86
Miko,-7.63
Aruran,-8.45
Moona,-8.97
Watame,-9.20
Rio,-10.82
Korone,-12.06
Flare,-12.59
Iroha,-14.56
Laplus,-15.75
Ollie,-16.31
Risu,-19.88
IryS,-20.11
Aqua,-22.52
Noel,-22.80
Aki,-23.23
Okayu,-23.81
Mumei,-24.96
Fubuki,-26.04
Kiara,-27.66
Reine,-29.24
Suisei,-30.41
Chloe,-32.94
Astel,-39.23
Choco,-56.15
Pekora,-73.55
