,
Flare,3.85
Watame,3.84
Korone,3.8
Lamy,3.4
Aqua,3.23
Kiara,3.21
Astel,3
Amelia,2.93
Noel,2.82
Rushia,2.77
Mel,2.75
Risu,2.65
Polka,2.63
Pekora,2.6
Ina,2.6
Aruran,2.6
Miko,2.37
Subaru,2.34
Gura,2.26
Shion,2.21
Marine,2.2
Kanata,2.19
Reine,2.16
Moona,2.16
Iofi,2.16
Aki,2.14
Miyabi,2.12
Botan,2.11
Mio,2.09
Nene,2.09
Roboco,2.06
Choco,2.01
Coco,1.99
Izuru,1.95
Luna,1.93
Okayu,1.92
Ayame,1.88
Shien,1.85
Calli,1.82
Temma,1.81
Rikka,1.8
Ollie,1.77
Haato,1.74
Anya,1.7
Oga,1.57
Fubuki,1.56
Towa,1.53
Sora,1.51
Suisei,1.47
Roberu,1.42
Matsuri,1.41
AZki,0.73
