,
Korone,11.92
Izuru,11.92
Astel,11.86
Calli,11.59
Aqua,11.34
Aruran,11.14
Kiara,9.44
Amelia,9.04
Kanata,8.07
Flare,7.91
Watame,7.82
Miko,7.62
Pekora,7.35
Noel,7.01
Temma,6.88
Polka,6.57
Okayu,6.56
Moona,6.54
Fubuki,6.33
Coco,6.25
Botan,6.12
Anya,5.95
Aki,5.95
Lamy,5.82
Nene,5.74
Towa,5.72
Marine,5.71
Rushia,5.53
Roboco,5.5
Choco,5.41
Gura,5.29
Matsuri,5.19
Mel,5.07
Sora,5
Haato,4.74
Rikka,4.74
Roberu,4.37
Reine,4.24
Subaru,4.16
Mio,4.08
Oga,3.97
Suisei,3.5
Shien,3.27
Ina,3.09
Ollie,2.97
Risu,2.97
Iofi,2.97
Shion,2.95
Ayame,2.92
Miyabi,2.68
Luna,2.42
AZki,1.55
