,
Aki,6.72
Shion,5.40
Aqua,5.27
Korone,4.87
IryS,4.74
Calli,4.62
Okayu,4.61
Choco,4.57
Lui,4.45
Kiara,4.44
Luna,4.40
Kaela,4.22
Watame,4.20
Bijou,4.16
Kronii,3.99
Koyori,3.96
Chloe,3.95
Reine,3.74
Baelz,3.69
Flare,3.54
Miko,3.39
Ayame,3.38
Amelia,3.36
Marine,3.33
Subaru,3.33
Ina,3.22
Pekora,3.19
Nerissa,2.93
Anya,2.86
Shiori,2.85
Noel,2.85
Mumei,2.83
Fauna,2.77
Moona,2.74
Kobo,2.74
Risu,2.62
Mel,2.53
FuwaMoco,2.52
Nene,2.42
Iofi,2.40
Lamy,2.37
Ollie,2.28
Towa,2.26
Fubuki,2.24
Sora,2.23
Ririka,2.19
Polka,2.13
Matsuri,2.11
Raden,2.09
Iroha,2.05
Mio,2.05
Roboco,2.04
Zeta,2.04
Ao,2.02
Botan,1.97
Kanata,1.93
Kanade,1.82
Azki,1.78
Suisei,1.70
Hajime,1.15
Laplus,0.29
