,
Noel,10.78
Watame,10.74
Korone,10.44
Astel,10.23
Kiara,10.2
Kanata,10.02
Flare,8.1
Aqua,8.08
Choco,7.63
Aruran,7.6
Okayu,7.52
Moona,7.27
Temma,7.08
Miyabi,7.04
Miko,6.93
Gura,6.72
Roboco,6.55
Pekora,6.46
Subaru,5.96
Izuru,5.84
Mel,5.84
Luna,5.82
Botan,5.68
Amelia,5.65
Nene,5.34
Marine,5.31
Ina,5.23
Fubuki,5.23
Reine,5.19
Oga,5.16
Ollie,5.13
Rikka,5.11
Lamy,5.1
Mio,4.87
Anya,4.75
IRyS,4.6
Roberu,4.58
Matsuri,4.35
Polka,4.34
Rushia,4.11
Iofi,3.98
Aki,3.87
Towa,3.82
Sora,3.81
Calli,3.61
Risu,3.43
Coco,3.19
Shien,3.11
Ayame,2.85
Suisei,2.75
Haato,2.37
AZki,1.56
Shion,0.06
