,
Koyori,148.82
Bijou,134.03
FuwaMoco,131.54
Aki,129.56
Kaela,126.86
Raora,118.31
Lui,113.67
Subaru,109.78
Fubuki,104.19
Calli,99.68
Cecilia,89.87
Miko,89.76
Kanata,89.43
Pekora,89.24
Reine,88.69
Watame,87.25
Polka,86.39
Okayu,86.17
Sora,81.79
Ollie,79.93
Amelia,77.6
Towa,77.12
Gigi,76.5
Noel,66.78
Botan,66.35
Kiara,65.52
Moona,63
Ao,62.69
Ririka,62.55
Iofi,60.76
Korone,59.57
Shiori,59.47
Ayame,59.19
Ina,58.83
Mio,57.52
Flare,56.56
Kanade,54.59
Hajime,52.82
IRyS,51.35
Iroha,49.67
Matsuri,48.43
Azki,45.67
Luna,45.37
Fauna,45.28
Nerissa,45.16
Anya,44.63
Suisei,43.76
Lamy,41.98
Mumei,41.73
Elizabeth,40.93
Roboco,40.45
Kronii,39.56
Laplus,34.9
Zeta,34.83
Baelz,33.24
Haato,32.74
Chloe,25.72
Raden,25.31
Risu,24.68
Marine,23.35
Gura,16.24
Choco,15.22
Shion,10.53
Kobo,4.85
Nene,0
