Moona,41.03
IryS,37.49
Flare,22.39
Towa,16.97
Iofi,16.60
Baelz,16.45
Haato,16.20
Chloe,14.78
Pekora,13.74
Korone,13.66
Polka,13.45
Calli,13.04
Fubuki,12.73
Choco,9.87
Botan,9.75
Miko,9.18
Shion,8.10
Mio,6.64
Anya,6.43
Okayu,6.18
Matsuri,5.32
Amelia,4.62
Gura,3.54
Marine,0.77
Iroha,0.76
Laplus,0.58
Kanata,0.50
Fauna,0.29
Lamy,-0.27
Nene,-1.01
Aki,-1.57
Azki,-1.62
Watame,-1.64
Reine,-4.78
Aqua,-5.43
Sora,-7.57
Subaru,-8.24
Suisei,-11.93
Ayame,-14.37
Kiara,-14.70
Koyori,-20.78
Kronii,-23.27
Luna,-23.74
Ina,-24.13
Kobo,-24.35
Risu,-27.19
Mel,-29.39
Mumei,-32.73
Zeta,-34.25
Roboco,-35.74
Lui,-39.79
Noel,-45.34
Ollie,-45.80
Kaela,-55.23
