,
Vivi,127.87
Noel,106.07
Azki,87.31
Baelz,81.89
Riona,75.78
Lui,70.49
Pekora,54.33
Ao,52.72
Su,46.41
Ollie,45.35
Kanata,43.99
Aki,41.82
Subaru,39.87
Moona,32.63
Bijou,32.21
Shion,29.65
Polka,29.34
Mio,29.02
Kiara,29
Raora,28.53
Ririka,28.13
Miko,26.61
Matsuri,25.83
Niko,23.2
Chihaya,22.85
Suisei,22.31
Nene,21.51
Fubuki,18.11
Okayu,17.54
Sora,16.52
Marine,13.77
Koyori,12.42
Watame,11.57
Kanade,10.3
Haato,9.38
Botan,7.95
Iroha,7.64
Roboco,6.82
Kronii,6.45
Towa,5.14
Lamy,5.08
Ina,4.68
Laplus,4.63
Risu,4.11
Gigi,3.35
Mumei,1.39
Iofi,1.15
Kobo,1.01
Reine,0.21
Flare,-1.17
Nerissa,-1.77
IRyS,-1.85
Raden,-1.88
Kaela,-2.12
Gura,-3.22
Hajime,-3.32
FuwaMoco,-7.41
Zeta,-9.15
Choco,-10.87
Shiori,-12.04
Anya,-12.49
Cecilia,-12.5
Elizabeth,-13.41
Luna,-17.49
Ayame,-20.45
Korone,-24.92
Calli,-27.95
