,
Koyori,186.86
Kaela,165.07
Bijou,142.93
Calli,100.73
Ririka,100.19
Subaru,96.75
Watame,94.72
FuwaMoco,94.31
Luna,94.14
Okayu,89.36
Flare,89.15
Reine,85.41
Korone,85.11
Pekora,83.12
Lui,82.82
Kiara,67.41
Aki,65.55
Polka,64.69
Fubuki,60.75
Shiori,56.56
Chloe,50.45
Moona,49.62
Mio,45.10
Ollie,44.62
Aqua,44.37
Sora,43.50
Nerissa,42.21
Lamy,41.28
Iofi,40.59
Ina,39.82
Baelz,39.60
Kobo,37.91
Miko,37.52
Kronii,36.33
Botan,36.32
Amelia,33.09
Choco,32.24
Ao,31.69
Mumei,31.29
Anya,29.92
Nene,29.24
Matsuri,28.42
Mel,27.34
Risu,26.49
Raden,25.10
Kanade,24.70
Fauna,23.24
Noel,21.79
Zeta,20.81
Iroha,20.73
Hajime,19.30
Towa,17.16
Kanata,13.50
Ayame,12.97
Azki,12.16
Suisei,12.12
Marine,11.28
Shion,11.10
Roboco,5.60
IryS,4.19
Gura,2.94
Laplus,1.78
