,
Kaela,233.45
Koyori,163.24
Reine,101.62
Kiara,99.75
Luna,96.83
Lui,95.52
Watame,94.23
Fubuki,81.30
Subaru,80.61
Miko,79.49
Zeta,74.02
Aki,73.05
Okayu,71.52
Pekora,69.86
Choco,67.38
Amelia,65.73
Ollie,63.91
IryS,62.48
Roboco,61.21
Kanata,59.72
Korone,59.07
Kobo,58.30
Haato,52.67
Flare,51.44
Fauna,51.37
Baelz,48.95
Moona,48.10
Chloe,44.68
Calli,39.29
Noel,38.13
Anya,38.06
Lamy,37.70
Sora,37.60
Botan,36.64
Polka,35.61
Nene,35.53
Ina,35.20
Iroha,34.97
Mel,34.28
Mumei,30.73
Mio,26.45
Kronii,21.31
Ayame,20.44
Matsuri,19.23
Towa,19.05
Iofi,17.30
Gura,16.82
Risu,15.79
Marine,15.24
Suisei,11.17
Shion,8.95
Aqua,3.49
Laplus,3.03
Azki,2.11
