,
Bijou,75.49
FuwaMoco,71.12
Amelia,63.43
Raora,49.69
Ina,49.33
Ayame,47.42
Kanata,46.07
Iroha,43.09
Fubuki,34.97
Shiori,34.61
Suisei,29.22
IRyS,27.92
Calli,27.85
Laplus,27.68
Moona,26.19
Botan,25.16
Kiara,24.79
Ollie,23.37
Reine,23.2
Mumei,22.93
Anya,22.41
Azki,21.43
Sora,21.01
Nerissa,20.36
Kronii,19.01
Hajime,16.49
Polka,15.55
Kanade,15.09
Korone,14.94
Cecilia,14.63
Marine,10.2
Fauna,9.82
Elizabeth,9.36
Gura,7.55
Watame,7.44
Aki,7.22
Ao,5.37
Baelz,3.44
Pekora,3.43
Subaru,3.09
Lui,1.63
Raden,1.62
Miko,-0.8
Lamy,-1.14
Iofi,-1.34
Kobo,-1.43
Kaela,-2.16
Okayu,-2.55
Matsuri,-5.65
Shion,-6.2
Chloe,-7.83
Gigi,-8.81
Mio,-9.9
Choco,-10.01
Zeta,-11.04
Haato,-12.76
Noel,-14.22
Towa,-17.98
Risu,-23.96
Roboco,-24.49
Flare,-27.2
Luna,-39.82
Ririka,-43.42
Koyori,-82.49
