,
Shion,6.07
Sana,4.38
Kiara,4.36
Korone,4.22
Pekora,4.14
Miko,4.10
Watame,4.03
Flare,3.96
Lamy,3.84
Astel,3.81
Noel,3.77
Roberu,3.70
IryS,3.59
Miyabi,3.58
Calli,3.36
Izuru,3.36
Kronii,3.27
Anya,3.22
Roboco,3.20
Kanata,3.20
Reine,3.04
Rushia,3.01
Koyori,3.01
Subaru,2.87
Luna,2.86
Moona,2.85
Ollie,2.85
Choco,2.75
Matsuri,2.71
Aruran,2.64
Gura,2.63
Okayu,2.58
Nene,2.48
Iofi,2.41
Temma,2.39
Towa,2.37
Botan,2.35
Fubuki,2.30
Fauna,2.28
Ayame,2.24
Polka,2.23
Lui,2.21
Ina,2.19
Mel,2.17
Aqua,2.13
Amelia,2.13
Sora,2.09
Iroha,2.09
Marine,2.05
Aki,1.97
Shien,1.91
Mio,1.90
Mumei,1.88
Baelz,1.85
Oga,1.84
Suisei,1.74
Risu,1.56
Rikka,1.30
Chloe,1.28
Laplus,1.01
Haato,0.96
Azki,0.87
