,
Aki,216.79
Choco,91.10
Raden,47.97
Lui,37.25
Baelz,34.34
Miko,30.21
Noel,29.49
Fubuki,29.05
IryS,29.01
Nerissa,19.32
Kanade,17.06
Kiara,17.02
Ao,16.71
Fauna,15.48
FuwaMoco,14.10
Aqua,13.64
Pekora,12.54
Towa,12.34
Shion,10.52
Ollie,10.21
Reine,8.16
Anya,7.20
Hajime,6.08
Mel,5.62
Iofi,5.09
Risu,4.94
Sora,3.28
Matsuri,3.23
Mumei,2.83
Marine,2.06
Iroha,1.83
Suisei,1.51
Calli,0.86
Roboco,0.52
Azki,0.37
Haato,0.00
Nene,-0.20
Moona,-0.21
Subaru,-0.30
Kronii,-0.41
Laplus,-0.51
Koyori,-0.56
Kanata,-1.91
Zeta,-2.43
Ayame,-2.82
Gura,-2.94
Lamy,-3.32
Amelia,-6.21
Korone,-7.05
Shiori,-8.03
Mio,-10.21
Ririka,-10.50
Kobo,-13.21
Ina,-14.09
Flare,-14.80
Chloe,-14.93
Watame,-19.06
Polka,-19.83
Kaela,-21.53
Botan,-28.42
Bijou,-30.70
Luna,-41.28
Okayu,-84.75
