,
Astel,4.81
Kiara,4.71
Watame,4.55
Korone,4.29
Noel,4.27
Ayame,3.98
Flare,3.94
Gura,3.85
Rushia,3.58
Okayu,3.54
Lamy,3.53
Pekora,3.5
Shion,3.39
Marine,3.33
Miyabi,3.29
Coco,3.13
Nene,3.06
Reine,3.02
Ina,3.01
Miko,3
Aruran,2.88
Amelia,2.86
Botan,2.82
Calli,2.76
Roboco,2.71
Ollie,2.63
Anya,2.63
Matsuri,2.56
Mel,2.54
Subaru,2.46
Izuru,2.46
Aki,2.44
Kanata,2.38
Rikka,2.36
Iofi,2.35
Moona,2.32
Polka,2.32
Towa,2.28
Choco,2.27
Temma,2.21
AZki,2.14
Mio,2.12
Luna,2.07
Fubuki,2.03
Risu,1.98
Shien,1.97
Oga,1.9
Sora,1.77
Suisei,1.41
Aqua,1.39
Haato,1.31
Roberu,1.25
