,
Koyori,168.02
Kaela,165.55
Flare,103.52
Watame,102.72
Moona,90.45
Pekora,88.30
Korone,81.72
Subaru,77.59
Reine,72.85
Miko,69.28
Iroha,67.46
Towa,67.26
Lui,66.46
IryS,65.66
Okayu,62.78
Kanata,60.58
Chloe,58.43
Fubuki,56.63
Baelz,56.38
Iofi,50.75
Calli,49.28
Matsuri,48.68
Luna,47.24
Fauna,46.18
Nene,43.36
Botan,42.99
Sora,42.31
Kiara,40.57
Noel,38.12
Mio,37.42
Lamy,35.69
Polka,33.29
Anya,30.77
Mel,29.42
Ollie,28.71
Roboco,24.93
Amelia,24.13
Kobo,23.26
Marine,20.37
Zeta,19.70
Aki,19.47
Haato,18.59
Choco,15.85
Ina,14.03
Kronii,12.58
Mumei,12.19
Azki,10.64
Aqua,9.96
Shion,9.67
Ayame,4.76
Gura,3.54
Risu,3.09
Suisei,2.93
Laplus,0.58
