,
Haato,1.57
Okayu,0.88
Subaru,0.83
AZki,0.79
Polka,0.71
Mel,0.65
Iofi,0.5
Sora,0.49
Luna,0.46
Roberu,0.44
Lamy,0.41
Aqua,0.37
Oga,0.36
Watame,0.35
Suisei,0.34
Miko,0.3
Moona,0.3
Fubuki,0.29
Towa,0.29
Aki,0.28
Korone,0.27
Rushia,0.27
Botan,0.25
Roboco,0.24
Pekora,0.23
Mio,0.22
Marine,0.22
Flare,0.2
Shien,0.19
Kanata,0.15
Risu,0.14
Reine,0.13
Choco,0.12
Nene,0.12
Anya,0.1
Ollie,0.1
Temma,0.1
Ayame,0.08
Shion,0.06
Miyabi,0.06
Rikka,0.06
Aruran,0.04
Coco,0.03
Matsuri,0.02
Astel,0.02
Noel,0.01
Izuru,0.01
