,
Watame,1.97
Subaru,1.14
Pekora,1.1
Ayame,1
Haato,0.9
Korone,0.8
Botan,0.8
Fubuki,0.78
Rikka,0.78
Oga,0.73
Iofi,0.72
Shien,0.71
Luna,0.68
Miyabi,0.66
Aki,0.65
Sora,0.61
Suisei,0.53
Izuru,0.52
Roberu,0.45
Rushia,0.44
Roboco,0.43
Mel,0.41
Okayu,0.35
Mio,0.34
Marine,0.3
Aruran,0.28
Towa,0.24
Temma,0.23
Shion,0.22
Nene,0.22
Moona,0.21
Lamy,0.19
Flare,0.16
Risu,0.16
Kira,0.16
Kanata,0.11
Coco,0.1
Aqua,0.08
Polka,0.08
Choco,0.05
Noel,0.05
Astel,0.05
Matsuri,0.02
Miko,0
