,
Roboco,7354
Lamy,5719
Subaru,5107
Fubuki,4878
Pekora,3279
Sora,2861
Watame,2564
Haato,2551
Risu,2172
Aqua,1579
Mel,1526
Miko,1240
Mio,1135
Suisei,1051
Ollie,829
Towa,812
Moona,787
Reine,646
Iofi,638
Anya,497
Baelz,452
Okayu,432
Kanata,395
Shion,313
Korone,308
Polka,290
Roberu,273
Aruran,220
Rushia,200
Aki,198
Rikka,173
Matsuri,160
Sana,151
Choco,148
Temma,146
AZki,127
Nene,116
Chloe,115
Botan,110
Miyabi,96
Iroha,84
Koyori,67
Marine,65
Luna,32
Flare,28
Laplus,23
Lui,20
Oga,18
Astel,16
Noel,3
Ayame,0
Izuru,0
Shien,0
