,
Haato,1.62
Subaru,1.31
Okayu,1.21
Fubuki,1.09
Roberu,1.07
Watame,0.81
Sora,0.77
Rushia,0.66
Mel,0.64
Iofi,0.64
Botan,0.6
Pekora,0.59
Miko,0.57
Ayame,0.56
Moona,0.55
Anya,0.55
Lamy,0.52
Polka,0.52
Roboco,0.51
Luna,0.46
Nene,0.44
Rikka,0.44
Astel,0.43
Aqua,0.42
Noel,0.41
Shien,0.37
Oga,0.36
Aki,0.33
Choco,0.32
Reine,0.31
Flare,0.29
Suisei,0.27
Marine,0.25
Korone,0.24
Ollie,0.19
Shion,0.18
Risu,0.17
Coco,0.11
Mio,0.1
Miyabi,0.1
Aruran,0.1
Kanata,0.09
Towa,0.07
Temma,0.02
Matsuri,0.01
Izuru,0
