,
Haato,2.92
Mel,1.68
Lamy,1.53
Ayame,1.43
Roboco,1.29
Sora,1.2
Iofi,1.09
Subaru,1.06
Aqua,0.98
Miko,0.89
Fubuki,0.8
Mio,0.72
Suisei,0.71
AZki,0.69
Okayu,0.66
Pekora,0.66
Luna,0.64
Shion,0.59
Botan,0.54
Towa,0.47
Anya,0.47
Aki,0.34
Flare,0.3
Watame,0.27
Marine,0.2
Kanata,0.19
Polka,0.17
Risu,0.17
Rikka,0.15
Korone,0.14
Reine,0.13
Choco,0.09
Astel,0.09
Rushia,0.08
Moona,0.08
Roberu,0.08
Aruran,0.06
Nene,0.05
Temma,0.05
Ollie,0.04
Noel,0.03
Oga,0.03
Matsuri,0.01
Miyabi,0.01
Izuru,0
Shien,0
