,
Lamy,7207
Watame,5360
Pekora,5147
Fubuki,5077
Okayu,4939
Miko,3678
Roboco,3617
Subaru,3598
Luna,3379
Sora,3226
Aqua,2690
Towa,2268
Haato,2183
Flare,2030
Suisei,1808
Korone,1725
Botan,1314
Marine,1253
Iofi,1213
Ayame,1167
Mel,1038
Coco,1022
Reine,670
Rushia,652
Mio,651
Ollie,620
Kanata,526
Polka,502
Roberu,458
Choco,384
Rikka,367
Aki,350
Anya,317
Moona,276
Oga,206
Astel,196
Risu,179
Nene,179
Noel,139
Aruran,139
AZki,101
Shien,80
Temma,65
Matsuri,42
Miyabi,4
Shion,0
Izuru,0
