,
Lamy,17185
Roboco,6448
Iroha,4861
Subaru,3290
Towa,3203
Fubuki,3010
Chloe,2269
Aqua,2210
Iofi,2131
Ollie,2006
Sora,1985
Okayu,1820
Watame,1365
Mel,1151
Pekora,1035
Mio,1008
Moona,954
Luna,941
Risu,751
Ayame,693
Mumei,625
Aruran,551
Rushia,541
Korone,530
Miko,502
Nene,457
Anya,430
Roberu,364
Reine,356
Haato,326
Suisei,270
Koyori,250
Laplus,188
Choco,182
Astel,176
Rikka,155
Aki,142
Botan,104
Lui,102
Kanata,84
AZki,56
Polka,44
Flare,40
Oga,40
Noel,15
Marine,3
Matsuri,0
Shion,0
Miyabi,0
Izuru,0
Temma,0
Shien,0
