,
Fubuki,6684
Subaru,5605
Okayu,4260
Aqua,3614
Botan,3559
Roberu,3058
Lamy,2870
Miko,2769
Pekora,2701
Watame,2698
Iofi,2327
Ayame,2266
Sora,2141
Coco,1726
Polka,1662
Mel,1641
Moona,1599
Ollie,1595
Reine,1396
Towa,1358
Suisei,1107
Roboco,1065
Rushia,1045
Luna,1032
Flare,934
Choco,781
Noel,732
Marine,683
Kanata,651
Mio,365
AZki,350
Korone,323
Aruran,305
Aki,291
Haato,288
Anya,249
Matsuri,221
Risu,202
Shien,191
Astel,186
Oga,177
Rikka,117
Temma,104
Nene,71
Shion,39
Izuru,9
Miyabi,5
