,
Subaru,8192
Okayu,7156
Lamy,6544
Fubuki,6267
Pekora,4574
Haato,4206
Roboco,3257
Mel,3185
Iofi,3054
Towa,2783
Sora,2656
Miko,1848
Polka,1841
Ayame,1807
Luna,1593
Watame,1585
Mio,1423
Flare,1408
Coco,1337
Korone,1335
Suisei,1172
Botan,829
Astel,806
Ollie,754
Shion,748
Anya,725
Nene,654
Marine,593
Aki,565
Reine,556
Roberu,550
Kanata,484
Moona,448
Noel,360
Temma,344
Aqua,332
Risu,283
Choco,239
Rikka,238
AZki,166
Oga,141
Rushia,106
Matsuri,102
Miyabi,89
Aruran,84
Shien,13
