,
Haato,1.55
Mel,1.54
Subaru,0.98
AZki,0.93
Luna,0.93
Iofi,0.66
Botan,0.63
Miko,0.53
Sora,0.53
Polka,0.46
Aqua,0.45
Okayu,0.42
Roberu,0.42
Fubuki,0.38
Lamy,0.29
Kanata,0.27
Roboco,0.25
Towa,0.25
Moona,0.2
Aki,0.19
Shion,0.19
Suisei,0.18
Flare,0.18
Choco,0.17
Pekora,0.17
Reine,0.15
Noel,0.14
Marine,0.12
Watame,0.12
Risu,0.12
Mio,0.11
Aruran,0.1
Korone,0.09
Temma,0.09
Nene,0.08
Oga,0.08
Ayame,0.06
Rikka,0.06
Rushia,0.05
Coco,0.05
Anya,0.05
Ollie,0.05
Astel,0.05
Matsuri,0.02
Miyabi,0.01
Izuru,0
Shien,0
