,
Lamy,2.12
Roboco,1.98
Kobo,1.93
Haato,1.88
Iofi,1.2
AZki,1.18
Sora,0.91
Mio,0.86
Aqua,0.77
Zeta,0.75
Subaru,0.61
Mel,0.59
Ollie,0.57
Risu,0.55
Kaela,0.46
Moona,0.45
Rikka,0.43
Luna,0.35
Iroha,0.32
Chloe,0.24
Towa,0.23
Anya,0.21
Shien,0.21
Kanata,0.2
Fubuki,0.19
Suisei,0.18
Laplus,0.16
Choco,0.12
Watame,0.12
Reine,0.12
Miko,0.11
Aki,0.09
Botan,0.08
Koyori,0.07
Pekora,0.06
Lui,0.06
Astel,0.06
Korone,0.05
Uyu,0.04
Nene,0.03
Matsuri,0.02
Okayu,0.02
Temma,0.02
Shion,0.01
Noel,0.01
Marine,0.01
Polka,0.01
Miyabi,0.01
Roberu,0.01
Ayame,0
Flare,0
Izuru,0
Aruran,0
Oga,0
Fuma,0
Gamma,0
Rio,0
