,
Lamy,8516
Kobo,5597
Zeta,3125
Subaru,2986
Kaela,2853
Haato,2797
Ollie,1937
Sora,1914
Iofi,1873
Roboco,1863
Risu,1304
Mel,1276
Fubuki,1274
Chloe,1255
Aqua,1240
Moona,1192
Mio,1115
Iroha,901
Watame,792
Towa,790
Luna,773
Reine,680
Choco,654
Koyori,611
Rikka,590
Miko,466
Anya,450
Suisei,442
Uyu,431
Lui,364
Aki,362
Pekora,343
Laplus,306
Shien,298
Astel,294
Kanata,236
Botan,225
Korone,183
AZki,151
Okayu,88
Matsuri,70
Temma,55
Nene,50
Noel,42
Roberu,34
Gamma,34
Polka,33
Aruran,33
Miyabi,18
Flare,11
Marine,9
Shion,6
Fuma,6
Ayame,0
Izuru,0
Oga,0
Rio,0
