,
Haato,2.24
Roboco,1.94
Aqua,1.46
Sora,1.45
Iofi,1.4
AZki,1.39
Lamy,1.39
Iroha,1.37
Subaru,1.23
Fubuki,1.08
Suisei,1.07
Chloe,0.94
Risu,0.91
Mio,0.85
Korone,0.74
Mel,0.71
Moona,0.67
Pekora,0.57
Koyori,0.55
Watame,0.39
Anya,0.27
Towa,0.25
Miko,0.22
Aki,0.19
Ollie,0.19
Lui,0.18
Baelz,0.17
Okayu,0.15
Laplus,0.15
Kanata,0.14
Matsuri,0.12
Rikka,0.12
Polka,0.11
Reine,0.11
Nene,0.1
Shion,0.09
Rushia,0.08
Choco,0.07
Roberu,0.07
Temma,0.06
Miyabi,0.05
Botan,0.03
Aruran,0.03
Marine,0.02
Flare,0.01
Luna,0.01
Oga,0.01
Ayame,0
Noel,0
Izuru,0
Astel,0
Shien,0
