,
Subaru,5948
Okayu,4848
Luna,4296
Miko,4119
Fubuki,3527
Roboco,3476
Botan,2625
Haato,2584
Ayame,1966
Pekora,1881
Lamy,1763
Sora,1760
Suisei,1702
Moona,1498
Iofi,1427
Mel,1272
Aqua,1264
Towa,1253
Choco,1225
Coco,1213
Rushia,1171
Ollie,1073
Flare,1053
Korone,1033
Kanata,891
Watame,867
Astel,810
Risu,671
Reine,648
Aki,641
Roberu,627
Shion,555
Mio,502
Anya,355
Polka,352
Noel,348
Nene,241
Oga,230
AZki,194
Marine,140
Matsuri,139
Temma,104
Miyabi,62
Aruran,52
Shien,23
Izuru,0
Rikka,0
