,
Koyori,9027
Ririka,4549
Watame,4431
Korone,3363
Lamy,3194
Sora,2536
FuwaMoco,1263
Risu,1179
Iofi,964
Okayu,847
Kaela,678
AZki,655
Kanade,638
Zeta,619
Aki,590
IRyS,557
Flare,543
Iroha,530
Luna,528
Ayame,463
Ollie,456
Kobo,447
Aqua,430
Roboco,358
Ao,305
Moona,297
Pekora,275
Subaru,237
Kanata,217
Raden,184
Mio,148
Towa,142
Botan,102
Lui,88
Reine,87
Hajime,76
Miko,4
Fubuki,3
Suisei,0
Mel,0
Matsuri,0
Shion,0
Choco,0
Noel,0
Marine,0
Nene,0
Polka,0
Laplus,0
Chloe,0
Anya,0
