,
Lamy,2.08
Roboco,1.68
Koyori,1.01
Kanade,0.92
Korone,0.84
Ririka,0.79
Iroha,0.63
Iofi,0.62
Okayu,0.58
Risu,0.51
Towa,0.5
Sora,0.49
Aqua,0.4
Mel,0.36
Kanata,0.33
Ayame,0.29
Ollie,0.27
Subaru,0.15
Zeta,0.14
Kobo,0.14
Moona,0.12
Kaela,0.12
AZki,0.1
FuwaMoco,0.1
Flare,0.08
Anya,0.07
Watame,0.05
Pekora,0.03
Aki,0.02
Mio,0.02
Luna,0.02
IRyS,0.02
Suisei,0.01
Miko,0
Fubuki,0
Matsuri,0
Shion,0
Choco,0
Noel,0
Marine,0
Nene,0
Botan,0
Polka,0
Laplus,0
Lui,0
Chloe,0
Hajime,0
Raden,0
Ao,0
Reine,0
