,
Lamy,8738
Haato,8354
Miko,6968
Roboco,6684
Fubuki,5267
Pekora,4725
Subaru,4677
Sora,3087
Aqua,2655
Mel,2476
Okayu,2424
Botan,2203
Towa,1945
Flare,1773
Iofi,1762
Luna,1747
Watame,1723
Mio,1482
Anya,1324
Suisei,1014
Shion,820
Korone,677
Rikka,625
Reine,611
Ayame,603
Kanata,574
Aki,561
Astel,466
Polka,451
Aruran,424
Roberu,372
Choco,338
Marine,332
Risu,305
AZki,271
Rushia,260
Moona,235
Temma,233
Ollie,155
Noel,137
Nene,119
Oga,54
Miyabi,41
Matsuri,26
Izuru,0
Shien,0
