,
IRyS,2.21
Lamy,1.54
Sora,1.09
Roboco,1.07
Koyori,1.05
AZki,0.99
Ayame,0.99
Ririka,0.88
Watame,0.86
Risu,0.74
Korone,0.67
Zeta,0.53
Kanade,0.47
Iroha,0.44
Iofi,0.4
Kanata,0.31
FuwaMoco,0.24
Kobo,0.21
Towa,0.2
Ollie,0.19
Aqua,0.18
Okayu,0.18
Ao,0.16
Aki,0.15
Luna,0.12
Raden,0.12
Moona,0.11
Flare,0.1
Kaela,0.09
Hajime,0.07
Mio,0.06
Pekora,0.06
Subaru,0.05
Botan,0.05
Lui,0.02
Reine,0.02
Miko,0
Suisei,0
Mel,0
Fubuki,0
Matsuri,0
Shion,0
Choco,0
Noel,0
Marine,0
Nene,0
Polka,0
Laplus,0
Chloe,0
Anya,0
