,
Lamy,4094
Sora,3517
Kaela,3506
Iroha,2811
Roboco,2758
Kobo,2398
Ollie,2160
Subaru,1552
Iofi,1207
Watame,1147
Pekora,1123
Ayame,1021
Luna,1018
Reine,912
Zeta,844
Towa,836
Mio,782
Haato,598
Fubuki,538
Mel,513
Miko,479
Aki,444
Uyu,373
Moona,339
Fuma,324
Baelz,289
Korone,273
Roberu,177
Chloe,109
Anya,99
Risu,94
Koyori,81
Astel,73
Lui,68
Rikka,50
AZki,44
Botan,31
Aruran,25
Temma,23
Flare,14
Laplus,8
Matsuri,7
Noel,5
Suisei,4
Okayu,4
Shion,3
Miyabi,3
Aqua,0
Choco,0
Marine,0
Kanata,0
Nene,0
Polka,0
Izuru,0
Shien,0
Oga,0
Gamma,0
Rio,0
