,
Mel,1.86
Okayu,1.63
Lamy,1.41
Subaru,1.36
Sora,1.25
Fubuki,1.12
Coco,1.11
Roboco,1.09
Aqua,1.08
Shion,0.97
Iofi,0.87
Watame,0.79
Luna,0.77
Mio,0.55
Moona,0.44
Botan,0.43
Kanata,0.41
Miko,0.39
Risu,0.37
Flare,0.34
Towa,0.32
Ollie,0.3
Korone,0.29
Pekora,0.27
Polka,0.27
Astel,0.26
Suisei,0.24
Aki,0.19
Choco,0.19
AZKi,0.17
Rikka,0.17
Roberu,0.15
Oga,0.12
Marine,0.11
Noel,0.1
Reine,0.1
Anya,0.09
Nene,0.06
Temma,0.06
Matsuri,0.03
Aruran,0.02
Shien,0.01
Rushia,0
Miyabi,0
Izuru,0
